UserID,Gender,Age_group,Occupation_name,Zip_Code,city_name,State_Code,State_Name,ZCTA,Population,Density,Primary_County_Code,Primary_County_Name,County_Weights,County_Name,County_Code,Imprecise,Military,Timezone,Geo_Point
3408,M,25-34,technician/engineer,14830,Corning,NY,New York,True,19521.0,83.9,36101.0,Steuben,"{""36101"": ""99"", ""36015"": ""1""}",Steuben|Chemung,36101|36015,False,False,America/New_York,"42.12985,-77.03315"
3409,M,25-34,college/grad student,48127,Dearborn Heights,MI,Michigan,True,35747.0,1794.1,26163.0,Wayne,"{""26163"": ""100""}",Wayne,26163,False,False,America/Detroit,"42.33659,-83.28293"
3410,M,35-44,academic/educator,20653,Lexington Park,MD,Maryland,True,24274.0,286.8,24037.0,St. Mary's,"{""24037"": ""100""}",St. Mary's,24037,False,False,America/New_York,"38.23019,-76.43372"
3411,M,18-24,college/grad student,2139,Cambridge,MA,Massachusetts,True,38715.0,9595.7,25017.0,Middlesex,"{""25017"": ""100""}",Middlesex,25017,False,False,America/New_York,"42.36253,-71.10302"
3412,M,25-34,tradesman/craftsman,85213,Mesa,AZ,Arizona,True,36916.0,1505.0,4013.0,Maricopa,"{""04013"": ""100""}",Maricopa,4013,False,False,America/Phoenix,"33.44847,-111.77"
3413,F,25-34,technician/engineer,92084,Vista,CA,California,True,51619.0,761.7,6073.0,San Diego,"{""06073"": ""100""}",San Diego,6073,False,False,America/Los_Angeles,"33.22218,-117.20537"
3414,M,25-34,technician/engineer,75146,Lancaster,TX,Texas,True,19701.0,229.1,48113.0,Dallas,"{""48113"": ""99.32"", ""48139"": ""0.68""}",Dallas|Ellis,48113|48139,False,False,America/Chicago,"32.57462,-96.75068"
3415,M,35-44,executive/managerial,80129,Littleton,CO,Colorado,True,31302.0,1620.3,8035.0,Douglas,"{""08035"": ""100"", ""08005"": ""0""}",Douglas|Arapahoe,08035|08005,False,False,America/Denver,"39.54463,-105.01081"
3416,M,25-34,programmer,20850,Rockville,MD,Maryland,True,53176.0,1455.6,24031.0,Montgomery,"{""24031"": ""100""}",Montgomery,24031,False,False,America/New_York,"39.09129,-77.18085"
3417,F,18-24,artist,14616,Rochester,NY,New York,True,26948.0,1750.4,36055.0,Monroe,"{""36055"": ""100""}",Monroe,36055,False,False,America/New_York,"43.23464,-77.65755"
3418,F,18-24,clerical/admin,22305,Alexandria,VA,Virginia,True,18579.0,5318.7,51510.0,Alexandria,"{""51510"": ""100""}",Alexandria,51510,False,False,America/New_York,"38.83646,-77.06247"
3419,M,45-49,academic/educator,16801,State College,PA,Pennsylvania,True,45280.0,559.1,42027.0,Centre,"{""42027"": ""100""}",Centre,42027,False,False,America/New_York,"40.77888,-77.84134"
3420,F,25-34,executive/managerial,48105,Ann Arbor,MI,Michigan,True,36718.0,284.1,26161.0,Washtenaw,"{""26161"": ""100""}",Washtenaw,26161,False,False,America/Detroit,"42.33168,-83.70705"
3421,M,45-49,executive/managerial,94501,Alameda,CA,California,True,63821.0,3108.7,6001.0,Alameda,"{""06001"": ""100""}",Alameda,6001,False,False,America/Los_Angeles,"37.77516,-122.2748"
3422,M,25-34,customer service,43221,Columbus,OH,Ohio,True,33442.0,1384.2,39049.0,Franklin,"{""39049"": ""100""}",Franklin,39049,False,False,America/New_York,"40.02259,-83.07756"
3423,M,25-34,executive/managerial,84088,West Jordan,UT,Utah,True,37014.0,1518.3,49035.0,Salt Lake,"{""49035"": ""100""}",Salt Lake,49035,False,False,America/Denver,"40.59515,-111.96092"
3424,M,25-34,doctor/health care,92111,San Diego,CA,California,True,50693.0,2313.3,6073.0,San Diego,"{""06073"": ""100""}",San Diego,6073,False,False,America/Los_Angeles,"32.80648,-117.16887"
3425,M,18-24,writer,48135,Garden City,MI,Michigan,True,26683.0,1755.5,26163.0,Wayne,"{""26163"": ""100""}",Wayne,26163,False,False,America/Detroit,"42.3244,-83.34119"
3426,M,25-34,writer,90046,Los Angeles,CA,California,True,50900.0,3397.6,6037.0,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,False,False,America/Los_Angeles,"34.10746,-118.36525"
3427,M,25-34,sales/marketing,78267,,,,,,,,,,,,,,,
3428,M,45-49,academic/educator,47933,Crawfordsville,IN,Indiana,True,27521.0,45.3,18107.0,Montgomery,"{""18107"": ""99.94"", ""18011"": ""0.06""}",Montgomery|Boone,18107|18011,False,False,America/Indiana/Indianapolis,"40.03865,-86.89671"
3429,F,25-34,executive/managerial,94602,Oakland,CA,California,True,30162.0,3523.3,6001.0,Alameda,"{""06001"": ""100""}",Alameda,6001,False,False,America/Los_Angeles,"37.8041,-122.20704"
3430,F,45-49,academic/educator,15208,Pittsburgh,PA,Pennsylvania,True,9976.0,2393.6,42003.0,Allegheny,"{""42003"": ""100""}",Allegheny,42003,False,False,America/New_York,"40.45316,-79.89943"
3431,F,45-49,doctor/health care,48867,Owosso,MI,Michigan,True,27186.0,76.2,26155.0,Shiawassee,"{""26155"": ""100""}",Shiawassee,26155,False,False,America/Detroit,"43.00318,-84.1886"
3432,M,25-34,programmer,27410,Greensboro,NC,North Carolina,True,55707.0,657.8,37081.0,Guilford,"{""37081"": ""100""}",Guilford,37081,False,False,America/New_York,"36.11785,-79.89434"
3433,M,18-24,programmer,55113,Saint Paul,MN,Minnesota,True,41771.0,1079.9,27123.0,Ramsey,"{""27123"": ""100""}",Ramsey,27123,False,False,America/Chicago,"45.01301,-93.15555"
3434,M,18-24,college/grad student,48867,Owosso,MI,Michigan,True,27186.0,76.2,26155.0,Shiawassee,"{""26155"": ""100""}",Shiawassee,26155,False,False,America/Detroit,"43.00318,-84.1886"
3435,M,45-49,academic/educator,48867,Owosso,MI,Michigan,True,27186.0,76.2,26155.0,Shiawassee,"{""26155"": ""100""}",Shiawassee,26155,False,False,America/Detroit,"43.00318,-84.1886"
3436,M,35-44,other,98503,Lacey,WA,Washington,True,40452.0,1383.1,53067.0,Thurston,"{""53067"": ""100""}",Thurston,53067,False,False,America/Los_Angeles,"47.02578,-122.79819"
3437,F,25-34,other,37203,Nashville,TN,Tennessee,True,15091.0,1389.2,47037.0,Davidson,"{""47037"": ""100""}",Davidson,47037,False,False,America/Chicago,"36.14934,-86.79033"
3438,F,25-34,other,78735,Austin,TX,Texas,True,18122.0,340.5,48453.0,Travis,"{""48453"": ""100""}",Travis,48453,False,False,America/Chicago,"30.26591,-97.86659"
3439,M,18-24,technician/engineer,76116,Fort Worth,TX,Texas,True,50506.0,1603.6,48439.0,Tarrant,"{""48439"": ""100""}",Tarrant,48439,False,False,America/Chicago,"32.72173,-97.44636"
3440,M,56+,technician/engineer,32822,Orlando,FL,Florida,True,61760.0,1749.3,12095.0,Orange,"{""12095"": ""100""}",Orange,12095,False,False,America/New_York,"28.48984,-81.29046"
3441,F,25-34,sales/marketing,94109,San Francisco,CA,California,True,57302.0,18618.2,6075.0,San Francisco,"{""06075"": ""100""}",San Francisco,6075,False,False,America/Los_Angeles,"37.7952,-122.4222"
3442,M,18-24,programmer,20878,Gaithersburg,MD,Maryland,True,63030.0,1110.7,24031.0,Montgomery,"{""24031"": ""100""}",Montgomery,24031,False,False,America/New_York,"39.11253,-77.25142"
3443,F,35-44,technician/engineer,48219,Detroit,MI,Michigan,True,47632.0,2187.6,26163.0,Wayne,"{""26163"": ""100""}",Wayne,26163,False,False,America/Detroit,"42.42575,-83.25286"
3444,M,50-55,sales/marketing,33401,West Palm Beach,FL,Florida,True,28687.0,2129.3,12099.0,Palm Beach,"{""12099"": ""100""}",Palm Beach,12099,False,False,America/New_York,"26.71645,-80.06779"
3445,F,35-44,writer,92009,Carlsbad,CA,California,True,46612.0,1414.1,6073.0,San Diego,"{""06073"": ""100""}",San Diego,6073,False,False,America/Los_Angeles,"33.0943,-117.24577"
3446,M,25-34,executive/managerial,30620,Bethlehem,GA,Georgia,True,14228.0,224.2,13013.0,Barrow,"{""13013"": ""79.02"", ""13135"": ""15.75"", ""13297"": ""5.22""}",Barrow|Gwinnett|Walton,13013|13135|13297,False,False,America/New_York,"33.92906,-83.7573"
3447,M,25-34,programmer,94131,San Francisco,CA,California,True,29523.0,5487.7,6075.0,San Francisco,"{""06075"": ""100""}",San Francisco,6075,False,False,America/Los_Angeles,"37.74543,-122.44291"
3448,F,18-24,clerical/admin,60640,Chicago,IL,Illinois,True,69363.0,11102.5,17031.0,Cook,"{""17031"": ""100""}",Cook,17031,False,False,America/Chicago,"41.97237,-87.66347"
3449,M,25-34,sales/marketing,2142,Cambridge,MA,Massachusetts,True,3676.0,5106.3,25017.0,Middlesex,"{""25017"": ""100""}",Middlesex,25017,False,False,America/New_York,"42.36195,-71.08196"
3450,M,25-34,customer service,78251,San Antonio,TX,Texas,True,62186.0,1582.9,48029.0,Bexar,"{""48029"": ""100""}",Bexar,48029,False,False,America/Chicago,"29.46216,-98.67599"
3451,F,25-34,lawyer,94117,San Francisco,CA,California,True,44650.0,10210.2,6075.0,San Francisco,"{""06075"": ""100""}",San Francisco,6075,False,False,America/Los_Angeles,"37.76975,-122.44823"
3452,M,25-34,sales/marketing,7702,Shrewsbury,NJ,New Jersey,True,4086.0,730.1,34025.0,Monmouth,"{""34025"": ""100""}",Monmouth,34025,False,False,America/New_York,"40.32487,-74.05996"
3453,M,35-44,executive/managerial,7981,Whippany,NJ,New Jersey,True,9051.0,519.3,34027.0,Morris,"{""34027"": ""100""}",Morris,34027,False,False,America/New_York,"40.82207,-74.41904"
3454,M,18-24,other,92122,San Diego,CA,California,True,48071.0,1164.0,6073.0,San Diego,"{""06073"": ""100""}",San Diego,6073,False,False,America/Los_Angeles,"32.85926,-117.17007"
3455,F,25-34,other,7701,Red Bank,NJ,New Jersey,True,24028.0,998.0,34025.0,Monmouth,"{""34025"": ""100""}",Monmouth,34025,False,False,America/New_York,"40.36144,-74.07745"
3456,M,25-34,technician/engineer,54401,Wausau,WI,Wisconsin,True,30549.0,141.8,55073.0,Marathon,"{""55073"": ""100""}",Marathon,55073,False,False,America/Chicago,"44.96559,-89.70676"
3457,M,25-34,writer,19083,Havertown,PA,Pennsylvania,True,36633.0,2545.4,42045.0,Delaware,"{""42045"": ""99.82"", ""42091"": ""0.18""}",Delaware|Montgomery,42045|42091,False,False,America/New_York,"39.97701,-75.3121"
3458,M,45-49,other,2131,Roslindale,MA,Massachusetts,True,34419.0,5137.3,25025.0,Suffolk,"{""25025"": ""100""}",Suffolk,25025,False,False,America/New_York,"42.2847,-71.12652"
3459,M,18-24,college/grad student,76266,Sanger,TX,Texas,True,16112.0,51.7,48121.0,Denton,"{""48121"": ""99.93"", ""48097"": ""0.07""}",Denton|Cooke,48121|48097,False,False,America/Chicago,"33.36725,-97.21414"
3460,M,-18,college/grad student,10012,New York,NY,New York,True,23318.0,27849.0,36061.0,New York,"{""36061"": ""100""}",New York,36061,False,False,America/New_York,"40.72584,-73.998"
3461,M,35-44,other,95409,Santa Rosa,CA,California,True,27186.0,273.5,6097.0,Sonoma,"{""06097"": ""100""}",Sonoma,6097,False,False,America/Los_Angeles,"38.46101,-122.59753"
3462,F,25-34,college/grad student,73160,Oklahoma City,OK,Oklahoma,True,59509.0,1022.7,40027.0,Cleveland,"{""40027"": ""100""}",Cleveland,40027,False,False,America/Chicago,"35.33208,-97.47543"
3463,M,25-34,scientist,80301,Boulder,CO,Colorado,True,25581.0,340.4,8013.0,Boulder,"{""08013"": ""100""}",Boulder,8013,False,False,America/Denver,"40.04859,-105.20013"
3464,F,25-34,sales/marketing,78251,San Antonio,TX,Texas,True,62186.0,1582.9,48029.0,Bexar,"{""48029"": ""100""}",Bexar,48029,False,False,America/Chicago,"29.46216,-98.67599"
3465,M,25-34,sales/marketing,45383,West Milton,OH,Ohio,True,6924.0,102.5,39109.0,Miami,"{""39109"": ""100""}",Miami,39109,False,False,America/New_York,"39.95621,-84.33772"
3466,M,25-34,sales/marketing,94306,Palo Alto,CA,California,True,27435.0,2526.1,6085.0,Santa Clara,"{""06085"": ""100""}",Santa Clara,6085,False,False,America/Los_Angeles,"37.41571,-122.13078"
3467,M,25-34,sales/marketing,55421,Minneapolis,MN,Minnesota,True,28582.0,1756.8,27003.0,Anoka,"{""27003"": ""88.16"", ""27123"": ""11.36"", ""27053"": ""0.49""}",Anoka|Ramsey|Hennepin,27003|27123|27053,False,False,America/Chicago,"45.0509,-93.25313"
3468,M,25-34,writer,94546,Castro Valley,CA,California,True,44378.0,1795.9,6001.0,Alameda,"{""06001"": ""100""}",Alameda,6001,False,False,America/Los_Angeles,"37.71498,-122.08002"
3469,M,45-49,technician/engineer,2176,Melrose,MA,Massachusetts,True,28113.0,2318.1,25017.0,Middlesex,"{""25017"": ""100""}",Middlesex,25017,False,False,America/New_York,"42.45561,-71.05901"
3470,M,35-44,technician/engineer,49887,Stephenson,MI,Michigan,True,2594.0,4.7,26109.0,Menominee,"{""26109"": ""100""}",Menominee,26109,False,False,America/Menominee,"45.43422,-87.56487"
3471,M,18-24,college/grad student,80302,Boulder,CO,Colorado,True,29154.0,136.2,8013.0,Boulder,"{""08013"": ""100""}",Boulder,8013,False,False,America/Denver,"40.03893,-105.3691"
3472,M,25-34,doctor/health care,33156,Miami,FL,Florida,True,33514.0,952.9,12086.0,Miami-Dade,"{""12086"": ""100""}",Miami-Dade,12086,False,False,America/New_York,"25.66828,-80.29732"
3473,F,35-44,self-employed,2472,Watertown,MA,Massachusetts,True,35518.0,3397.1,25017.0,Middlesex,"{""25017"": ""100""}",Middlesex,25017,False,False,America/New_York,"42.37,-71.17725"
3474,M,35-44,lawyer,10538,Larchmont,NY,New York,True,16302.0,1751.0,36119.0,Westchester,"{""36119"": ""100""}",Westchester,36119,False,False,America/New_York,"40.938,-73.75667"
3475,M,25-34,sales/marketing,33133,Miami,FL,Florida,True,35592.0,3287.7,12086.0,Miami-Dade,"{""12086"": ""100""}",Miami-Dade,12086,False,False,America/New_York,"25.7298,-80.24319"
3476,M,50-55,other,44126,Cleveland,OH,Ohio,True,16262.0,1357.7,39035.0,Cuyahoga,"{""39035"": ""100""}",Cuyahoga,39035,False,False,America/New_York,"41.44175,-81.85303"
3477,F,50-55,academic/educator,10024,New York,NY,New York,True,58102.0,26141.0,36061.0,New York,"{""36061"": ""100""}",New York,36061,False,False,America/New_York,"40.79227,-73.97482"
3478,M,25-34,executive/managerial,10019,New York,NY,New York,True,45498.0,25210.6,36061.0,New York,"{""36061"": ""100""}",New York,36061,False,False,America/New_York,"40.7657,-73.98706"
3479,M,18-24,college/grad student,78626,Georgetown,TX,Texas,True,36556.0,151.6,48491.0,Williamson,"{""48491"": ""100""}",Williamson,48491,False,False,America/Chicago,"30.66539,-97.59735"
3480,M,25-34,other,59405,Great Falls,MT,Montana,True,31701.0,30.2,30013.0,Cascade,"{""30013"": ""100""}",Cascade,30013,False,False,America/Denver,"47.30522,-111.28924"
3481,M,18-24,college/grad student,94122,San Francisco,CA,California,True,62128.0,10143.6,6075.0,San Francisco,"{""06075"": ""100""}",San Francisco,6075,False,False,America/Los_Angeles,"37.75878,-122.48512"
3482,M,50-55,technician/engineer,8043,Voorhees,NJ,New Jersey,True,29218.0,983.1,34007.0,Camden,"{""34007"": ""100""}",Camden,34007,False,False,America/New_York,"39.84509,-74.95492"
3483,F,45-49,executive/managerial,30260,Morrow,GA,Georgia,True,25368.0,868.9,13063.0,Clayton,"{""13063"": ""100""}",Clayton,13063,False,False,America/New_York,"33.5849,-84.32918"
3484,M,18-24,college/grad student,28403,Wilmington,NC,North Carolina,True,41525.0,1139.1,37129.0,New Hanover,"{""37129"": ""100""}",New Hanover,37129,False,False,America/New_York,"34.22189,-77.87985"
3485,M,25-34,other,94121,San Francisco,CA,California,True,43616.0,5465.6,6075.0,San Francisco,"{""06075"": ""100""}",San Francisco,6075,False,False,America/Los_Angeles,"37.77651,-122.49449"
3486,F,18-24,other,98225,Bellingham,WA,Washington,True,51697.0,1580.4,53073.0,Whatcom,"{""53073"": ""100""}",Whatcom,53073,False,False,America/Los_Angeles,"48.75302,-122.50144"
3487,M,18-24,college/grad student,60611,Chicago,IL,Illinois,True,33224.0,15690.2,17031.0,Cook,"{""17031"": ""100""}",Cook,17031,False,False,America/Chicago,"41.89472,-87.61938"
3488,M,45-49,technician/engineer,80228,Denver,CO,Colorado,True,34111.0,1198.2,8059.0,Jefferson,"{""08059"": ""100""}",Jefferson,8059,False,False,America/Denver,"39.69002,-105.15677"
3489,M,18-24,college/grad student,60201,Evanston,IL,Illinois,True,41884.0,3423.0,17031.0,Cook,"{""17031"": ""100""}",Cook,17031,False,False,America/Chicago,"42.05652,-87.6972"
3490,M,25-34,other,74136,Tulsa,OK,Oklahoma,True,31183.0,1488.6,40143.0,Tulsa,"{""40143"": ""100""}",Tulsa,40143,False,False,America/Chicago,"36.06141,-95.94236"
3491,M,25-34,self-employed,28542,,,,,,,,,,,,,,,
3492,M,35-44,executive/managerial,77005,Houston,TX,Texas,True,28572.0,2869.1,48201.0,Harris,"{""48201"": ""100""}",Harris,48201,False,False,America/Chicago,"29.71816,-95.42419"
3493,M,25-34,technician/engineer,61350,Ottawa,IL,Illinois,True,24182.0,60.7,17099.0,LaSalle,"{""17099"": ""100""}",LaSalle,17099,False,False,America/Chicago,"41.37257,-88.86339"
3494,M,25-34,academic/educator,28607,Boone,NC,North Carolina,True,36550.0,143.0,37189.0,Watauga,"{""37189"": ""100""}",Watauga,37189,False,False,America/New_York,"36.21795,-81.65523"
3495,M,18-24,college/grad student,94608,Emeryville,CA,California,True,31013.0,4387.4,6001.0,Alameda,"{""06001"": ""100""}",Alameda,6001,False,False,America/Los_Angeles,"37.83614,-122.28623"
3496,M,35-44,customer service,92867,Orange,CA,California,True,44655.0,2168.5,6059.0,Orange,"{""06059"": ""100""}",Orange,6059,False,False,America/Los_Angeles,"33.81575,-117.82213"
3497,F,35-44,artist,94109,San Francisco,CA,California,True,57302.0,18618.2,6075.0,San Francisco,"{""06075"": ""100""}",San Francisco,6075,False,False,America/Los_Angeles,"37.7952,-122.4222"
3498,M,25-34,technician/engineer,28052,Gastonia,NC,North Carolina,True,35169.0,322.3,37071.0,Gaston,"{""37071"": ""100""}",Gaston,37071,False,False,America/New_York,"35.22379,-81.23375"
3499,M,25-34,clerical/admin,77006,Houston,TX,Texas,True,22580.0,3865.9,48201.0,Harris,"{""48201"": ""100""}",Harris,48201,False,False,America/Chicago,"29.74088,-95.39132"
3500,M,35-44,executive/managerial,20650,Leonardtown,MD,Maryland,True,14672.0,93.5,24037.0,St. Mary's,"{""24037"": ""100""}",St. Mary's,24037,False,False,America/New_York,"38.27242,-76.63437"
3501,F,35-44,executive/managerial,30309,Atlanta,GA,Georgia,True,26526.0,2996.4,13121.0,Fulton,"{""13121"": ""100""}",Fulton,13121,False,False,America/New_York,"33.79758,-84.38663"
3502,F,18-24,executive/managerial,80503,Longmont,CO,Colorado,True,35453.0,150.3,8013.0,Boulder,"{""08013"": ""99.94"", ""08069"": ""0.06""}",Boulder|Larimer,08013|08069,False,False,America/Denver,"40.17005,-105.20362"
3503,M,18-24,college/grad student,59715,Bozeman,MT,Montana,True,36185.0,30.2,30031.0,Gallatin,"{""30031"": ""99.82"", ""30067"": ""0.18""}",Gallatin|Park,30031|30067,False,False,America/Denver,"45.82857,-110.90996"
3504,M,18-24,executive/managerial,2215,Boston,MA,Massachusetts,True,25770.0,13006.0,25025.0,Suffolk,"{""25025"": ""100"", ""25021"": ""0""}",Suffolk|Norfolk,25025|25021,False,False,America/New_York,"42.34778,-71.10287"
3505,F,25-34,scientist,55455,Minneapolis,MN,Minnesota,True,1118.0,1588.1,27053.0,Hennepin,"{""27053"": ""100""}",Hennepin,27053,False,False,America/Chicago,"44.97358,-93.23316"
3506,M,18-24,programmer,80503,Longmont,CO,Colorado,True,35453.0,150.3,8013.0,Boulder,"{""08013"": ""99.94"", ""08069"": ""0.06""}",Boulder|Larimer,08013|08069,False,False,America/Denver,"40.17005,-105.20362"
3507,M,25-34,other,2472,Watertown,MA,Massachusetts,True,35518.0,3397.1,25017.0,Middlesex,"{""25017"": ""100""}",Middlesex,25017,False,False,America/New_York,"42.37,-71.17725"
3508,M,18-24,college/grad student,2151,Revere,MA,Massachusetts,True,53701.0,3530.4,25025.0,Suffolk,"{""25025"": ""100""}",Suffolk,25025,False,False,America/New_York,"42.41841,-71.00347"
3509,M,18-24,college/grad student,2115,Boston,MA,Massachusetts,True,28652.0,15628.1,25025.0,Suffolk,"{""25025"": ""100""}",Suffolk,25025,False,False,America/New_York,"42.34109,-71.09456"
3510,F,18-24,college/grad student,2142,Cambridge,MA,Massachusetts,True,3676.0,5106.3,25017.0,Middlesex,"{""25017"": ""100""}",Middlesex,25017,False,False,America/New_York,"42.36195,-71.08196"
3511,M,50-55,other,88004,Las Cruces,NM,New Mexico,True,857.0,8.5,35013.0,Doña Ana,"{""35013"": ""100""}",Doña Ana,35013,False,False,America/Denver,"32.2231,-106.98744"
3512,M,18-24,technician/engineer,2140,Cambridge,MA,Massachusetts,True,21490.0,7185.5,25017.0,Middlesex,"{""25017"": ""100""}",Middlesex,25017,False,False,America/New_York,"42.39329,-71.13329"
3513,M,25-34,self-employed,1890,Winchester,MA,Massachusetts,True,22738.0,1455.3,25017.0,Middlesex,"{""25017"": ""100""}",Middlesex,25017,False,False,America/New_York,"42.4518,-71.1463"
3514,M,18-24,programmer,30318,Atlanta,GA,Georgia,True,56109.0,1062.2,13121.0,Fulton,"{""13121"": ""100""}",Fulton,13121,False,False,America/New_York,"33.79236,-84.4479"
3515,M,35-44,clerical/admin,55042,Lake Elmo,MN,Minnesota,True,9750.0,153.8,27163.0,Washington,"{""27163"": ""100""}",Washington,27163,False,False,America/Chicago,"44.99196,-92.89876"
3516,M,18-24,college/grad student,42101,Bowling Green,KY,Kentucky,True,61768.0,84.2,21227.0,Warren,"{""21227"": ""97.18"", ""21061"": ""2.53"", ""21031"": ""0.3""}",Warren|Edmonson|Butler,21227|21061|21031,False,False,America/Chicago,"37.06376,-86.47618"
3517,M,18-24,programmer,53713,Madison,WI,Wisconsin,True,22255.0,824.1,55025.0,Dane,"{""55025"": ""100""}",Dane,55025,False,False,America/Chicago,"43.03713,-89.38561"
3518,F,18-24,executive/managerial,11215,Brooklyn,NY,New York,True,69873.0,12404.0,36047.0,Kings,"{""36047"": ""100""}",Kings,36047,False,False,America/New_York,"40.6626,-73.98678"
3519,F,25-34,sales/marketing,11215,Brooklyn,NY,New York,True,69873.0,12404.0,36047.0,Kings,"{""36047"": ""100""}",Kings,36047,False,False,America/New_York,"40.6626,-73.98678"
3520,M,25-34,other,40515,Lexington,KY,Kentucky,True,35772.0,245.5,21067.0,Fayette,"{""21067"": ""98.85"", ""21113"": ""0.65"", ""21049"": ""0.5""}",Fayette|Jessamine|Clark,21067|21113|21049,False,False,America/New_York,"37.92033,-84.40976"
3521,M,25-34,other,53213,Milwaukee,WI,Wisconsin,True,27667.0,2647.9,55079.0,Milwaukee,"{""55079"": ""100""}",Milwaukee,55079,False,False,America/Chicago,"43.04889,-88.00141"
3522,M,18-24,other,97469,Riddle,OR,Oregon,True,2731.0,21.3,41019.0,Douglas,"{""41019"": ""100""}",Douglas,41019,False,False,America/Los_Angeles,"42.92196,-123.42468"
3523,M,35-44,executive/managerial,53404,Racine,WI,Wisconsin,True,14996.0,1299.6,55101.0,Racine,"{""55101"": ""100""}",Racine,55101,False,False,America/Chicago,"42.75379,-87.81121"
3524,F,25-34,other,83355,Wendell,ID,Idaho,True,4875.0,16.4,16047.0,Gooding,"{""16047"": ""100""}",Gooding,16047,False,False,America/Boise,"42.75421,-114.72742"
3525,F,18-24,college/grad student,2142,Cambridge,MA,Massachusetts,True,3676.0,5106.3,25017.0,Middlesex,"{""25017"": ""100""}",Middlesex,25017,False,False,America/New_York,"42.36195,-71.08196"
3526,M,35-44,artist,62263,Nashville,IL,Illinois,True,4912.0,13.0,17189.0,Washington,"{""17189"": ""98.61"", ""17145"": ""1.39""}",Washington|Perry,17189|17145,False,False,America/Chicago,"38.33016,-89.40006"
3527,M,25-34,other,53213,Milwaukee,WI,Wisconsin,True,27667.0,2647.9,55079.0,Milwaukee,"{""55079"": ""100""}",Milwaukee,55079,False,False,America/Chicago,"43.04889,-88.00141"
3528,M,35-44,customer service,41144,Greenup,KY,Kentucky,True,9829.0,25.2,21089.0,Greenup,"{""21089"": ""100""}",Greenup,21089,False,False,America/New_York,"38.53687,-82.91904"
3529,F,45-49,academic/educator,97361,Monmouth,OR,Oregon,True,12297.0,34.0,41053.0,Polk,"{""41053"": ""98.07"", ""41003"": ""1.93""}",Polk|Benton,41053|41003,False,False,America/Los_Angeles,"44.7692,-123.33919"
3530,M,25-34,other,77058,Houston,TX,Texas,True,16120.0,756.0,48201.0,Harris,"{""48201"": ""100""}",Harris,48201,False,False,America/Chicago,"29.56284,-95.09287"
3531,F,25-34,lawyer,55409,Minneapolis,MN,Minnesota,True,11926.0,3708.2,27053.0,Hennepin,"{""27053"": ""100""}",Hennepin,27053,False,False,America/Chicago,"44.9303,-93.28142"
3532,F,35-44,sales/marketing,10028,New York,NY,New York,True,46768.0,57641.1,36061.0,New York,"{""36061"": ""100""}",New York,36061,False,False,America/New_York,"40.7763,-73.95372"
3533,M,25-34,artist,55344,Eden Prairie,MN,Minnesota,True,16846.0,737.8,27053.0,Hennepin,"{""27053"": ""100""}",Hennepin,27053,False,False,America/Chicago,"44.86428,-93.43082"
3534,M,35-44,technician/engineer,68506,Lincoln,NE,Nebraska,True,29415.0,1579.3,31109.0,Lancaster,"{""31109"": ""100""}",Lancaster,31109,False,False,America/Chicago,"40.78388,-96.63864"
3535,M,45-49,tradesman/craftsman,77630,Orange,TX,Texas,True,28925.0,123.3,48361.0,Orange,"{""48361"": ""100""}",Orange,48361,False,False,America/Chicago,"30.0711,-93.86461"
3536,M,18-24,college/grad student,57103,Sioux Falls,SD,South Dakota,True,35493.0,1141.5,46099.0,Minnehaha,"{""46099"": ""100""}",Minnehaha,46099,False,False,America/Chicago,"43.54647,-96.68894"
3537,M,-18,K-12 student,97402,Eugene,OR,Oregon,True,52310.0,292.4,41039.0,Lane,"{""41039"": ""100""}",Lane,41039,False,False,America/Los_Angeles,"44.05156,-123.22999"
3538,M,35-44,other,40504,Lexington,KY,Kentucky,True,27796.0,1766.1,21067.0,Fayette,"{""21067"": ""100""}",Fayette,21067,False,False,America/New_York,"38.04172,-84.54154"
3539,F,25-34,college/grad student,77006,Houston,TX,Texas,True,22580.0,3865.9,48201.0,Harris,"{""48201"": ""100""}",Harris,48201,False,False,America/Chicago,"29.74088,-95.39132"
3540,M,18-24,technician/engineer,57106,Sioux Falls,SD,South Dakota,True,47372.0,607.0,46099.0,Minnehaha,"{""46099"": ""85.55"", ""46083"": ""14.45""}",Minnehaha|Lincoln,46099|46083,False,False,America/Chicago,"43.51054,-96.83901"
3541,M,25-34,clerical/admin,2494,Needham Heights,MA,Massachusetts,True,10399.0,1451.4,25021.0,Norfolk,"{""25021"": ""100""}",Norfolk,25021,False,False,America/New_York,"42.29966,-71.23201"
3542,M,25-34,scientist,14803,Alfred Station,NY,New York,True,800.0,12.4,36003.0,Allegany,"{""36003"": ""93.95"", ""36101"": ""6.05""}",Allegany|Steuben,36003|36101,False,False,America/New_York,"42.2543,-77.78687"
3543,M,25-34,technician/engineer,60659,Chicago,IL,Illinois,True,42735.0,8138.3,17031.0,Cook,"{""17031"": ""100""}",Cook,17031,False,False,America/Chicago,"41.99108,-87.70416"
3544,F,25-34,college/grad student,92507,Riverside,CA,California,True,59152.0,1129.9,6065.0,Riverside,"{""06065"": ""100""}",Riverside,6065,False,False,America/Los_Angeles,"33.97099,-117.32489"
